P9723_1018_S18_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.75	1.5	4.0	8.25	23.75	59.5	83.75	164.0	331.75	500.0	633.0	738.25	1015.5	1309.25	1184.5	1675.5	3366.0	18539.0	20521.5	15523.5	13741.75	3449.75	1446.5	667.5	321.25	135.25	46.25	22.5	10.25	6.0	1.75	2.25	2.25	1.5	1.25	1.25	0.75	0.25	0.75	0.25	0.75	0.25	0.0	0.5	0.25	0.25	0.25	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0
P9723_1019_S19_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25	2.5	2.5	8.75	24.25	57.0	137.25	317.75	1084.5	3978.5	1014.0	1081.25	2680.75	4784.0	2188.75	3467.75	7008.75	7140.5	11060.5	9224.75	1361.25	1115.5	898.75	731.5	917.75	411.5	168.75	30.75	39.25	46.0	9.0	1.75	0.75	0.75	0.25	1.0	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.25	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1019_S19_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.5	0.75	2.25	3.75	8.5	14.75	35.25	95.0	194.5	372.75	888.5	3001.25	2913.0	2162.25	4096.75	3263.75	3013.0	4498.75	7362.5	8203.5	8840.5	3674.0	1953.5	1323.25	943.25	879.0	632.0	322.25	138.25	49.0	23.25	20.5	33.25	25.5	10.5	3.5	1.25	0.5	0.5	0.5	0.5	0.25	0.0	0.5	0.5	0.25	0.25	0.25	0.0	0.5	0.5	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.25	0.25	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.0
P9723_1020_S20_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.75	1.75	20.25	15.0	5.0	11.25	22.5	73.25	204.5	294.5	454.25	987.5	1975.25	3136.0	3717.0	1846.75	1165.75	1773.0	2979.5	8160.75	15579.5	5860.0	3351.75	1948.5	2329.5	2786.0	961.5	504.75	386.25	160.5	335.25	381.5	58.5	16.75	3.25	1.25	0.5	0.5	0.5	0.5	0.25	0.25	0.75	0.5	0.25	0.0	0.5	0.75	0.25	0.0	0.25	0.0	0.0	0.0	0.25	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0
P9723_1020_S20_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.25	3.0	4.25	8.75	16.0	3.25	6.25	10.25	28.5	85.25	158.25	350.5	994.25	1380.25	1487.0	1626.25	2793.0	3139.75	2129.25	3676.75	6400.75	9361.25	11824.0	5144.25	3540.0	3456.25	2477.75	1902.5	1000.75	577.75	283.25	135.0	95.25	132.0	228.25	148.25	62.0	15.0	4.25	2.75	1.25	0.5	0.75	0.75	0.5	0.0	0.25	0.25	0.75	1.0	0.5	0.25	0.0	0.25	0.25	0.25	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.25	0.0	0.0	0.0	0.3333333333333333
P9723_1021_S21_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.25	0.0	0.75	1.0	1.5	2.5	6.25	20.0	42.75	83.5	176.25	345.5	594.0	1050.5	1566.75	1044.25	954.75	1315.75	2507.75	3423.25	4669.25	5741.5	29279.25	15282.25	3376.5	1473.75	1059.75	510.75	296.25	206.75	133.0	68.0	15.25	11.25	7.0	3.0	7.75	6.25	4.75	4.75	2.5	1.0	0.75	0.25	0.25	0.75	0.75	0.25	0.25	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1021_S21_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.5	0.5	0.0	0.0	0.25	0.25	1.0	0.75	1.5	2.5	3.25	8.25	24.0	49.75	106.25	219.5	496.5	908.25	1479.5	1101.75	1033.0	1575.5	2915.75	4859.75	5563.0	10386.25	20797.5	15824.0	6491.25	2497.0	1402.0	782.75	393.75	266.5	174.75	107.75	53.25	19.25	12.75	10.25	8.25	6.5	8.5	5.25	6.0	3.0	2.5	1.0	0.25	0.0	0.5	0.5	0.5	1.0	1.0	1.25	0.25	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1022_S22_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	2.25	9.5	27.0	57.5	99.75	184.0	283.25	427.0	649.0	734.5	846.0	1138.0	1420.0	1577.25	3320.0	21407.25	20442.0	8407.25	15721.5	2735.5	1015.75	759.75	722.25	270.0	54.5	18.5	11.75	6.5	2.75	1.75	0.75	0.25	0.25	0.75	1.0	0.25	0.0	0.0	0.75	0.25	0.25	0.75	0.25	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.25	0.0
P9723_1022_S22_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.75	0.75	2.75	5.75	24.75	49.5	79.25	165.75	350.0	533.75	635.0	733.0	974.75	1246.75	1207.0	1761.75	3432.5	17614.75	19651.25	14420.0	12750.5	3393.5	1564.25	971.25	552.75	222.0	86.5	37.5	18.25	9.0	5.0	4.0	3.75	1.75	0.75	1.25	1.25	1.25	0.75	1.25	0.0	0.0	0.5	0.5	0.0	0.25	1.0	0.5	0.5	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.5	0.25	0.25	0.0	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.6666666666666666
P9723_1023_S23_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	6.0	22.75	49.25	127.25	299.5	947.0	3536.75	927.25	1031.75	2637.0	4748.75	2121.25	3404.25	6757.0	6947.5	10845.75	9068.75	1395.25	1152.25	882.25	843.5	1407.5	1077.0	374.75	60.25	79.0	92.75	16.5	4.5	2.5	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0
P9723_1023_S23_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	1.0	1.25	2.5	1.5	4.5	15.25	26.75	73.75	151.0	300.25	705.75	2618.5	2495.75	1947.25	4076.75	3108.75	2695.5	3802.75	7021.25	9238.75	9220.0	3610.5	1926.25	1323.75	1010.75	1203.75	1170.25	719.75	299.0	117.25	44.5	39.0	63.0	48.5	17.5	7.5	2.0	1.5	0.75	0.5	0.5	0.75	0.5	0.75	0.75	0.0	0.25	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.25	0.0	0.0	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1024_S24_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	11.75	11.25	3.75	8.0	21.25	56.5	171.25	253.0	339.0	816.0	1773.0	3022.25	3567.0	1713.25	1020.5	1569.75	2733.5	7592.75	14404.25	5343.25	3284.5	2020.75	2579.0	3959.75	1855.25	1007.75	792.25	1267.75	2196.0	924.5	147.5	78.0	16.0	3.75	1.5	1.75	0.75	1.0	0.75	0.5	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.25	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1024_S24_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	1.5	0.5	1.0	3.25	6.25	9.5	5.25	6.25	15.0	37.25	92.0	166.25	362.5	1012.75	1526.0	1249.0	1466.0	2549.75	2943.75	1923.0	3317.75	5918.25	8472.25	10773.75	4847.75	3546.0	3602.0	3234.75	2924.5	1645.5	1013.5	600.0	416.0	815.75	1380.0	1070.25	488.75	165.5	55.75	19.0	6.75	3.0	2.0	0.5	0.25	0.5	0.25	0.0	0.0	1.0	0.25	1.25	0.5	0.0	0.25	0.0	0.0	0.0	0.5	1.0	0.25	0.0	0.0	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1025_S25_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.75	0.0	0.25	1.75	3.5	2.0	4.5	8.25	25.75	58.0	122.25	176.5	272.5	656.25	792.25	1148.5	1010.75	1089.0	1139.75	2171.25	4270.75	5215.5	9325.75	21607.75	15272.5	2372.75	3114.75	1123.25	449.5	240.75	99.75	56.0	16.5	5.5	5.75	1.75	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1025_S25_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.25	1.25	1.75	3.0	5.5	3.25	6.25	12.75	38.5	88.5	132.25	267.5	596.75	790.0	1055.5	1053.5	1085.75	1500.75	2559.5	4393.0	5220.0	8798.75	12448.0	13583.25	8366.25	3256.5	1481.75	689.5	364.75	201.5	84.75	36.25	15.75	9.5	6.75	5.0	4.0	0.75	1.25	0.25	1.0	0.5	0.5	0.5	0.5	0.25	0.25	0.0	0.5	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
P9723_1026_S26_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	2.5	4.0	58.5	67.5	41.5	72.5	156.75	302.75	519.5	1014.25	1104.5	1008.25	1110.5	1891.25	5833.25	3128.0	3686.0	3186.75	24325.75	23817.5	2893.75	1120.0	923.75	2972.5	3657.5	1217.75	278.75	54.75	17.5	7.0	2.0	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.25	0.25	0.25	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1026_S26_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	1.0	2.0	5.5	7.5	42.0	49.75	24.5	47.0	114.25	230.5	497.0	836.25	1005.5	1018.5	1088.25	1387.25	1965.0	3715.75	6791.5	10218.75	21114.5	11972.5	3082.5	1210.25	946.25	1233.5	3266.75	2421.75	918.0	298.75	107.75	36.5	19.0	12.0	6.25	2.0	1.75	1.25	0.75	0.0	0.5	0.0	0.0	0.25	0.5	0.25	0.5	0.5	0.75	0.25	0.25	0.0	0.25	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1027_S27_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	1.5	1.0	1.25	6.25	9.25	26.75	54.75	120.25	267.75	613.75	1103.0	1591.75	3343.0	19256.0	12107.75	2148.25	2377.5	6039.75	6917.5	3425.25	7646.75	5783.25	1243.5	1526.25	1250.25	624.25	137.0	58.75	36.25	15.0	3.5	2.5	3.0	0.75	1.75	0.75	0.25	0.25	0.25	0.5	0.5	1.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0
P9723_1027_S27_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	1.5	2.5	4.0	4.75	8.25	11.75	13.5	24.0	40.5	66.0	146.25	265.5	559.25	1237.5	2857.75	7304.25	15703.75	9032.5	2566.5	3098.25	6288.0	6930.5	5449.25	6441.75	3374.75	1499.25	1213.25	1136.5	641.25	325.75	141.75	66.5	30.5	16.0	8.25	3.75	2.25	4.0	2.5	1.25	1.25	0.5	0.5	0.5	0.0	0.5	0.75	0.0	0.25	0.75	0.75	0.5	0.25	0.0	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1028_S28_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	2.0	5.0	15.25	11.0	5.25	12.25	33.75	62.75	146.5	210.5	384.25	848.0	1501.5	2156.0	2284.0	1908.5	2475.5	8066.75	3487.25	4914.5	8181.5	3759.25	2091.5	1516.25	1959.75	1481.5	939.5	347.75	210.0	137.25	271.5	191.5	57.75	12.75	4.5	1.5	0.25	0.0	0.25	0.5	0.25	0.25	0.0	0.5	0.25	0.25	0.5	0.0	0.0	0.25	0.25	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.25	0.25	0.0	0.0	0.0
P9723_1028_S28_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	1.5	3.0	3.5	5.0	12.0	10.5	7.75	12.5	22.5	49.5	104.0	172.25	381.5	842.75	1044.25	1267.0	1470.5	1951.5	2272.0	2751.25	4883.75	7316.75	6834.25	6239.5	3707.75	2575.5	2358.5	1698.25	1362.75	912.5	486.25	263.75	148.0	145.0	130.75	105.5	82.0	44.25	20.5	7.5	3.0	1.25	0.25	0.75	0.75	0.5	0.5	0.5	0.5	0.5	1.0	0.25	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0
P9723_1029_S29_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.25	0.5	4.75	2.25	6.0	10.25	30.0	69.25	155.75	208.0	315.0	748.25	893.5	1269.5	1114.0	1196.25	1315.0	2417.75	4489.25	5639.75	10594.75	24814.0	18046.0	2669.75	3154.5	1719.5	852.25	406.75	288.25	306.0	127.5	18.25	19.25	42.0	7.5	4.0	1.5	0.25	0.5	0.0	0.0	0.25	0.5	0.25	0.5	0.25	0.5	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.25	0.25	0.0	0.0	0.0
P9723_1029_S29_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.5	0.5	0.25	0.0	1.5	1.5	4.75	8.75	10.0	21.25	53.75	111.0	168.75	314.25	657.75	884.5	1197.25	1146.5	1241.0	1678.0	2754.0	4503.25	5410.0	9184.5	13612.5	16352.25	10052.75	3893.5	2096.75	1190.0	628.75	425.0	305.5	200.25	105.25	49.0	37.5	29.75	16.0	7.25	2.25	2.25	1.0	1.25	1.0	0.75	0.5	0.5	0.25	0.25	0.5	0.25	0.25	0.25	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1030_S30_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.75	1.25	6.0	41.0	44.0	21.25	39.0	76.25	147.75	267.75	474.0	586.25	629.5	793.75	1351.5	2783.75	2097.75	2424.25	2576.75	10539.0	9848.75	1502.75	709.0	617.25	1278.0	1615.5	818.0	267.5	56.0	16.25	6.75	3.25	0.0	1.0	1.0	1.25	0.5	0.0	0.0	0.0	0.5	1.0	0.75	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1030_S30_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.5	0.25	2.75	4.5	5.75	10.0	18.75	25.5	24.75	33.25	52.0	97.75	173.25	282.75	355.5	437.5	549.0	735.5	1038.0	1551.0	2618.75	4145.25	6646.5	8037.0	4549.5	1698.5	814.75	567.5	580.25	847.25	1190.75	1058.0	703.0	363.25	160.5	66.0	27.75	16.5	3.75	2.0	1.25	1.0	1.25	1.25	1.0	0.75	0.25	0.25	1.25	1.25	0.75	0.75	1.25	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1031_S31_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.25	0.5	0.5	0.75	1.75	4.75	9.75	24.75	52.75	108.5	228.5	557.0	1021.75	1377.25	2869.25	15573.75	9846.0	1916.5	2154.0	5398.25	6388.75	3141.0	6664.5	5166.75	1200.25	1435.0	1212.5	921.5	404.0	125.5	69.25	33.25	6.0	5.75	7.75	3.75	6.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0
P9723_1031_S31_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.75	1.75	2.25	6.25	8.5	8.5	11.75	15.0	25.25	46.75	102.75	178.75	339.75	755.5	1783.0	4517.75	12053.25	9850.0	2529.25	2269.75	4758.0	6677.75	5153.0	5956.5	3947.75	1630.5	1287.75	1168.25	882.5	574.75	304.75	123.5	55.5	31.5	17.0	9.5	7.5	5.25	3.5	3.25	1.75	0.5	0.25	0.25	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1032_S32_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	1.5	4.75	14.0	11.25	5.25	7.0	20.75	49.75	118.75	198.25	320.75	652.75	1233.75	1770.25	1908.0	1486.75	1799.0	6390.75	2658.0	3849.25	6784.25	3068.5	1723.0	1261.75	1711.25	1773.0	1355.0	588.5	334.75	375.75	627.5	271.75	66.75	29.75	6.25	0.5	1.0	0.25	0.0	0.0	0.25	0.5	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1032_S32_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.75	2.0	3.0	8.0	10.25	7.5	11.25	12.25	28.5	84.25	142.5	274.5	682.0	1047.25	1030.75	1157.75	1597.5	1769.75	1971.5	3904.0	6307.5	5760.5	5276.75	2674.5	2122.0	2049.5	1629.5	1613.5	1009.0	554.5	274.25	182.0	306.25	353.75	253.75	127.75	48.25	19.5	7.0	3.75	0.75	0.0	0.25	0.0	0.25	0.25	0.25	0.25	0.25	0.25	0.5	0.0	0.25	0.25	0.0	0.0	0.0	0.5	1.0	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1033_S33_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.5	4.5	4.25	4.0	4.5	8.75	49.75	65.0	93.25	229.25	310.5	549.0	649.5	1144.75	1156.5	2017.25	1363.0	2624.25	5365.75	4499.75	6693.75	10651.75	9177.75	4839.0	4208.25	1824.75	734.25	500.75	263.0	164.25	25.5	8.75	7.5	2.0	2.0	1.25	0.0	0.25	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1033_S33_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.25	1.5	3.25	5.5	2.5	5.75	9.0	36.0	49.75	95.75	152.5	250.0	480.0	652.75	1140.5	1375.25	1717.25	1712.5	2659.25	4780.5	4805.25	5338.5	6705.0	7580.75	7554.5	4122.5	3002.0	2146.25	1389.25	734.25	334.75	203.5	113.25	46.75	20.5	11.0	5.75	2.75	1.5	0.25	1.25	2.0	0.0	0.0	0.25	0.5	0.5	0.75	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P9723_1034_S34_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.0	0.75	0.25	0.75	1.25	1.5	7.0	11.75	11.5	14.5	73.75	169.5	223.0	361.25	654.75	2422.25	2330.25	5161.0	1890.5	1661.25	1647.0	2790.5	4466.25	7716.0	3548.75	4614.5	9411.75	5791.25	2161.75	4161.0	1411.5	1700.0	660.75	179.5	44.75	14.75	7.0	8.5	4.0	1.25	0.0	0.0	0.75	0.25	0.25	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.25	0.0	0.25	1.0	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
